,dates,heads,topic_rep
7648,2018-01-02,"IGP Khowaja says excluding him from transfer, posting process to hit police performance",0.0
7649,2018-01-02,"Strong system, institutions ensure no one is corrupt: Imran",0.0
7650,2018-01-03,25 arrested over kite flying,0.0
7651,2018-01-03,"Absence from duty on Eid: Eight doctors, 14 nurses of DHQ hospital suspended",0.0
7652,2018-01-03,Businessmen support border fencing,0.0
7653,2018-01-03,Under-trial prisoner commits suicide,0.0
7654,2018-01-03,82 per cent of lawmakers’ questions remain unanswered in PA,0.0
7655,2018-01-03,New varieties to keep  sugarcane output high,0.0
7656,2018-01-03,Google is fighting a losing war  with the EU,0.0
7657,2018-01-03,"New cyberattack goes global, hits WPP, Rosneft, Maersk",0.0
7658,2018-01-03,Water shortage: management challenges,0.0
7659,2018-01-03,NCHR takes notice of contaminated water supply to Islamabad,0.0
7660,2018-01-03,Governor casts doubt on accountability if NAB law abolished,0.0
7661,2018-01-03,"BIEK officials collude with ‘agent mafia’ in cheating, exam malpractices: CTD report",0.0
7662,2018-01-03,An affinity between ideas and technology,0.0
7663,2018-01-03,"McCain urges India, Pakistan to hold talks on Kashmir issue",0.0
7664,2018-01-03,Shahbaz claims Raymond Davis book proves he was right,0.0
7665,2018-01-03,Six girls of a family killed as van catches fire near Multan,0.0
7666,2018-01-03,"Indian gang-rape survivor attacked with acid, yet again",0.0
7667,2018-01-03,PTI not to pursue other cases till end of Panamagate probe,0.0
7668,2018-01-03,Trump tweets video of him beating ‘CNN’,0.0
7669,2018-01-03,Samsung confirms launch of refurbished Galaxy Note 7s,0.0
7670,2018-01-03,Afghanistan’s all-girl robotics team fails to get US visas,0.0
7671,2018-01-03,Papers completed for release of 100 fishermen held in Indian jails,0.0
7672,2018-01-03,Hasaranga bags debut hat-trick as Sri Lanka whip Zimbabwe,0.0
7673,2018-01-03,Jamshed Dasti released from prison,0.0
7674,2018-01-03,Wiki Loves Earth shortlists top 10 photos in Pakistan round,0.0
7675,2018-01-03,5 red carpet looks the Yalghaar leading ladies have us swooning over,0.0
7676,2018-01-03,China says India violates 1890 agreement in border stand-off,0.0
7677,2018-01-03,"US senators visit South Waziristan, praise advances made by military",0.0
7678,2018-01-03,Salman Khan and Shah Rukh Khan to shake a leg together on-screen?,0.0
7679,2018-01-03,Baaghi teaser 2: Qandeel Baloch is every career-driven Pakistani woman,0.0
7680,2018-01-03,"Today's dramas don't depict the society we belong to, says Amjad Islam Amjad",0.0
7681,2018-01-04,Xi told Trump US-China ties hit by 'negative factors': state media,0.0
7682,2018-01-04,"India, Australia march ahead in women’s World Cup, leaving Pakistan behind",0.0
7683,2018-01-04,House of cards starts to tumble,0.0
7684,2018-01-04,Rupee weak against euro,0.0
7685,2018-01-04,The arrival of clean energy in Pakistan,0.0
7686,2018-01-04,Steel mills prepare to meet CPEC demand,0.0
7687,2018-01-04,Thomas wins opener as Froome lays down early marker,0.0
7688,2018-01-04,Surprising to see Shahbaz blame players: Mudassar,0.0
7689,2018-01-04,Struggling West Indies set India modest target,0.0
7690,2018-01-04,Fawad's snub and HSY's favouritism: Meera reveals all in exclusive interview,0.0
7691,2018-01-04,Modi set to become first Indian PM to visit Israel,0.0
7692,2018-01-04,"Bloodbath at PSX: benchmark index sheds 1,900 points",0.0
7693,2018-01-04,US lifts laptop restriction for flights from Abu Dhabi,0.0
7694,2018-01-04,SA captain du Plessis to miss first Test,0.0
7695,2018-01-04,Ex-Chelsea captain Terry joins Aston Villa,0.0
7696,2018-01-04,"Murray, Nadal, Venus ease through at Wimbledon",0.0
7697,2018-01-04,PCB chief invites Shashank Manohar to Lahore,0.0
7698,2018-01-04,Russia gets seal of approval to host 2018 World Cup,0.0
7699,2018-01-04,Japan PM seeks to regain public’s trust after Tokyo poll setback,0.0
7700,2018-01-04,Sri Lanka eyes elephant menace at stadium,0.0
7701,2018-01-04,Wimbledon ramps up security after attacks,0.0
7702,2018-01-04,Foreign firms sent home $1.9bn in July-May,0.0
7703,2018-01-04,Collection by excise dept increases 21pc,0.0
7704,2018-01-04,"Total signs major Iran gas deal, defying US pressure",0.0
7705,2018-01-04,China opens up $10tr bond market in liberalisation step,0.0
7706,2018-01-04,India set to propose new rules for rating agencies,0.0
7707,2018-01-04,Macron seeks to cut number of French MPs by a third,0.0
7708,2018-01-04,Ghulam Khan border reopening delayed,0.0
7709,2018-01-04,Panic sweeps the trade floor,0.0
7710,2018-01-04,China-India border standoff gets shriller,0.0
7711,2018-01-04,Business of private diagnostic centres on the decline in KP,0.0
7712,2018-01-04,Putin delivering on call-in show promises,0.0
7713,2018-01-04,Drone kills four IS men before US senators visit South Waziristan,0.0
7714,2018-01-04,Teachers protest written assessment,0.0
7715,2018-01-04,NCHR reasons against execution warrants for ‘juvenile offender’,0.0
7716,2018-01-04,MPA Achakzai named in 2009 kidnapping FIR,0.0
7717,2018-01-04,Panama Papers verdict may push country into crisis: Bizenjo,0.0
7718,2018-01-04,Gutter language can’t get Dar off the hook: Imran,0.0
7719,2018-01-04,"Rabbani to meet CMs for linkage between Senate, provincial assemblies",0.0
7720,2018-01-04,Indian troops have killed 13 in AJK since January,0.0
7721,2018-01-04,PPP leaders say Sharif deserves what JIT is putting him through,0.0
7722,2018-01-04,Opposition threatens to launch protest drive against repeal of NAO,0.0
7723,2018-01-04,"CM suspends DIG prisons, warning more heads could roll after inquiry report",0.0
7724,2018-01-04,"Karachi to be made smart city, says mayor",0.0
7725,2018-01-04,Action against terrorists useless if corruption persists: PSP,0.0
7726,2018-01-04,Impediments to farming make Tharis’ joy short-lived,0.0
7727,2018-01-04,Parking fee imposed in various commercial areas,0.0
7728,2018-01-04,Jhangvi’s son seeks removal of name from fourth schedule,0.0
7729,2018-01-04,Plea in SC for Raymond Davis’s extradition,0.0
7730,2018-01-05,"Hope I can justify SRK's talent in Jab Harry Met Sejal, says director Imtiaz Ali",0.0
7731,2018-01-05,Senate committee approves Child Protection Bill 2017,0.0
7732,2018-01-05,India has a right to defend itself against terrorism: Israeli official,0.0
7733,2018-01-05,Challenges for the digital media agency ,0.0
7734,2018-01-05,"Study finds 1,317 knocked-out genes in DNA samples from Pakistanis",0.0
7735,2018-01-05,Women will identify with Lipstick Under my Burkha: Ratna Pathak Shah,0.0
7736,2018-01-05,"Russia, China agree joint approach to N Korea, slam US over missile shield",0.0
7737,2018-01-05,"Rain, flash floods claim 43 lives across country: NDMA report",0.0
7738,2018-01-05,Shikarpur armed clash death toll rises to 15,0.0
7739,2018-01-05,Gen Bajwa urges improvement in functioning of Sindh police,0.0
7740,2018-01-05,Farmers protest against canal water theft,0.0
7741,2018-01-05,Benchmark index gains 730 points,0.0
7742,2018-01-05,Criticism doesn’t faze me: Sarish Khan on Chain Aye Na trailer reviews,0.0
7743,2018-01-05,Brother turns out to be ‘killer’ of minor sister,0.0
7744,2018-01-05,Sammi teaches us that saying no is an important step towards freedom,0.0
7745,2018-01-05,‘Pakistan to lead Asia in adopting 5G internet technology’,0.0
7746,2018-01-05,Imran fails to submit response to ECP  in contempt of court case,0.0
7747,2018-01-05,Indian Oil plans to buy North American sour crude for the first time,0.0
7748,2018-01-05,Gold smuggling on the horizon for India as stock sees little change after tax reforms,0.0
7749,2018-01-05,Qatar looks to increase natural gas production by 30pc,0.0
7750,2018-01-05,"These green smoothies are more than just a fad, they're a weight-loss miracle",0.0
7751,2018-01-05,North Korea fires ballistic missile capable of 'reaching Alaska',0.0
7752,2018-01-05,US decision will not affect legitimate struggle for Kashmir's freedom: Syed Salahuddin,0.0
7753,2018-01-05,NA body approves amended child protection bill,0.0
7754,2018-01-05,"Seven people killed, 27 injured in road accident near Miani forest",0.0
7755,2018-01-05,CM Punjab objects to summons on Maryam,0.0
7756,2018-01-05,"Nawaz won’t be a part of next assembly, claims Rasheed",0.0
7757,2018-01-05,Tahirul Qadri sees no harm to Nawaz,0.0
7758,2018-01-05,Siraj to contest next election for NA seat from Dir,0.0
7759,2018-01-05,"Under what law was cricket team rewarded, PM Secretariat asked",0.0
7760,2018-01-05,‘Lack of data on minerals in Pakistan a challenge to sector’s growth’,0.0
7761,2018-01-05,Chairlift victims’ families compensated,0.0
7762,2018-01-05,"JIT proceedings at FJA make I-8, H-8 a no-go area",0.0
7763,2018-01-05,Unregistered Afghans asked to leave Mohmand,0.0
7764,2018-01-05,KP chief minister orders rapid bus project’s execution by Aug 12,0.0
7765,2018-01-05,Contractors threaten to stop work on uplift schemes in Khyber,0.0
7766,2018-01-05,PTV to probe airing of derogatory content,0.0
7767,2018-01-05,McCain calls for support of Pakistan to eliminate militancy in Afghanistan,0.0
7768,2018-01-05,Austria threatens to stop migrant influx from Italy by force,0.0
7769,2018-01-05,SC moved against LHC ruling on education standards,0.0
7770,2018-01-05,Bhasha dam project progress discussed,0.0
7771,2018-01-05,"PPP vows to defend democratic set-up, but not PML-N govt",0.0
7772,2018-01-05,Panama Papers case changed course of country’s history: Imran,0.0
7773,2018-01-05,Chinese experts to visit CPEC Special Economic Zone sites,0.0
7774,2018-01-05,Outage at Engro LNG terminal disrupts gas supply to Punjab,0.0
7775,2018-01-05,FTA with Turkey at an impasse,0.0
7776,2018-01-05,Refund payments to start on 10th,0.0
7777,2018-01-05,Fertiliser sales resume after subsidy assurance,0.0
7778,2018-01-05,‘No let-up in correspondent banking decline’,0.0
7779,2018-01-05,Qatar to boost gas production,0.0
7780,2018-01-05,"France unveils debt-cutting, pro-business reform plan",0.0
7781,2018-01-05,Moderate trading on cotton market,0.0
7782,2018-01-05,Indonesia hopes for additional $10bn inflows,0.0
7783,2018-01-05,Electric fan exports up,0.0
7784,2018-01-05,Gold rises,0.0
7785,2018-01-06,Volkswagen returns to Iran after 17 years,0.0
7786,2018-01-06,Misbah’s will be a hard act to follow: Sarfraz,0.0
7787,2018-01-06,South Africa back Elgar to bring gutsy captaincy to Lord’s,0.0
7788,2018-01-06,China to launch 5G pilot project this year,0.0
7789,2018-01-06,ARY Group's global transmissions resume after disruption due to technical issue,0.0
7790,2018-01-06,18-month-old diagnosed with polio in Chaman,0.0
7791,2018-01-06,Zardari holds 'martial mindset' responsible for Pakistan's woes,0.0
7792,2018-01-06,PM grants Rs20m for Pakistan to host Blind Cricket World Cup 2018,0.0
7793,2018-01-06,Kelly Clarkson shuts down hater for calling her 'fat',0.0
7794,2018-01-06,Waqar Younis called out for 'sexist' remark regarding Women's World Cup,0.0
7795,2018-01-06,"Flying start for Federer, Djokovic at Wimbledon",0.0
7796,2018-01-06,Finance minister terms rupee's sudden plunge 'artificial',0.0
7797,2018-01-06,Ramiz Raja asks ICC to set aside two-month window solely for Test matches,0.0
7798,2018-01-06,"Pakistan, India expanding nuclear arsenals as global stockpiles decrease: report",0.0
7799,2018-01-06,Punjab Nahi Jaungi's trailer is out and the love triangle has us hooked,0.0
7800,2018-01-06,Zahid Nasrullah Khan appointed Pakistan's ambassador in Kabul,0.0
7801,2018-01-06,"8 people, including MPA's brother, injured in Quetta gun attack",0.0
7802,2018-01-06,Legal notice served to ICT police officer who saluted Maryam Nawaz,0.0
7803,2018-01-06,"Anti-corruption body chairman to be appointed by provincial assembly, says Murad",0.0
7804,2018-01-06,Quetta court grants bail to journalist arrested by FIA over 'anti-state' social media posts,0.0
7805,2018-01-06,Political noise reverses intraday gains from rupee devaluation,0.0
7806,2018-01-06,Indian troop withdrawal 'precondition' for peace: China,0.0
7807,2018-01-06,Pakistan’s women cricketers face formidable Australia today,0.0
7808,2018-01-06,"Continue previous pay deal for 12 months, suggests Clarke",0.0
7809,2018-01-06,Story of a spy,0.0
7810,2018-01-06,10 killed as passenger bus collides with tractor-trolley in Layyah,0.0
7811,2018-01-06,Hanan Sameed will star in upcoming movie Ishq Wala Love,0.0
7812,2018-01-06,31.17% of our female readers are overweight. Here's what else our fitness survey revealed,0.0
7813,2018-01-06,Nawaz leaves for a two-day visit to Tajikistan,0.0
7814,2018-01-06,Foreign cancer experts to treat Nobel Laureate Liu Xiaobo in China,0.0
7815,2018-01-06,Troubled Chinese tech giant LeEco confirms assets frozen,0.0
7816,2018-01-06,"
",0.0
7817,2018-01-06,Satire: Diary of Maryam Nawaz,0.0
7818,2018-01-06,Second-string Australia prove too tough for Pakistan in WWC-17,0.0
7819,2018-01-06,India seek to bounce back in series-deciding clash against WI,0.0
7820,2018-01-06,Messi to extend Barca contract till 2021,0.0
7821,2018-01-06,Police officer again escapes from court after bail rejection,0.0
7822,2018-01-06,Journalist Taha Siddiqui's case shifted to cybercrime circle,0.0
7823,2018-01-06,MQM lawmaker withdraws bail plea in Baldia factory fire case,0.0
7824,2018-01-06,Disqualified MPA faces action for concealing dual nationality,0.0
7825,2018-01-06,Woman axed  to death over land dispute,0.0
7826,2018-01-06,Sharifs ‘ensnared’ in contradictory statements,0.0
7827,2018-01-06,"Rapist, killer of minor hanged in Gujranwala",0.0
7828,2018-01-06,Unimpressive show of support for Maryam Nawaz at FJA,0.0
7829,2018-01-06,England look to start new era under Root,0.0
7830,2018-01-06,Murad pledges legislation to strengthen ACE,0.0
7831,2018-01-06,"Construction of 4,320MW Dasu dam to begin shortly",0.0
7832,2018-01-06,Cotton price steady on strong demand,0.0
7833,2018-01-06,‘Nuclear tests have severe repercussions for human health’,0.0
7834,2018-01-06,Pakistan condemns harassment of Kashmiri leader's relatives by Indian authorities,0.0
7835,2018-01-07,Accord with Tajikistan on enhancing connectivity,0.0
7836,2018-01-07,Zardari vows to continue struggle for democracy,0.0
7837,2018-01-07,Harassment of Kashmiri leader’s relatives condemned,0.0
7838,2018-01-07,ECP to hear disqualification reference against Imran today,0.0
7839,2018-01-07,Trump and EU offer starkly different trade visions at G-20,0.0
